Date,Open,High,Low,Close,Volume,Taker_Buy_Volume
2018-01-04 16:00:00,14367.99000000,14988.00000000,14238.01000000,14895.19000000,3636.61612600,2017.32396200
2018-01-04 20:00:00,14905.00000000,15100.08000000,14601.00000000,15059.54000000,3490.21412400,2244.06916600
2018-01-05 00:00:00,15059.56000000,15200.00000000,14642.00000000,14965.37000000,3624.97469000,2174.33779600
2018-01-05 04:00:00,14970.00000000,15083.63000000,14600.00000000,14920.14000000,3434.49877900,2038.48371500
2018-01-05 08:00:00,14916.95000000,16350.00000000,14880.00000000,16090.69000000,4235.32476200,2387.40424100
2018-01-05 12:00:00,16090.70000000,16267.04000000,15750.00000000,16087.72000000,3780.80103500,2132.78791700
2018-01-05 16:00:00,16094.99000000,17118.13000000,16087.73000000,16593.01000000,4211.11482800,2320.28913500
2018-01-05 20:00:00,16594.14000000,17176.24000000,16353.00000000,16960.39000000,3964.77703100,2293.31948900
2018-01-06 00:00:00,16960.39000000,17099.99000000,16288.00000000,16521.59000000,4247.71364000,2509.11882000
2018-01-06 04:00:00,16521.57000000,16750.00000000,16300.00000000,16518.00000000,2163.98043200,1172.68956600
2018-01-06 08:00:00,16500.18000000,16750.01000000,16340.00000000,16529.89000000,2570.00486300,1541.60168000
2018-01-06 12:00:00,16505.16000000,16639.00000000,16011.21000000,16556.22000000,3636.95381900,2075.30738900
2018-01-06 16:00:00,16550.04000000,16982.00000000,16501.75000000,16770.01000000,3205.68762100,1896.25628200
2018-01-06 20:00:00,16770.01000000,17143.13000000,16612.18000000,17069.79000000,2747.11713300,1812.19031900
2018-01-07 00:00:00,17069.79000000,17099.96000000,16605.01000000,16740.68000000,3154.30460300,1903.84261700
2018-01-07 04:00:00,16727.93000000,16749.98000000,16400.00000000,16746.99000000,2773.56324800,1650.91594400
2018-01-07 08:00:00,16747.00000000,16886.75000000,16560.02000000,16607.00000000,1475.70652000,870.19722400
2018-01-07 12:00:00,16611.00000000,16649.05000000,16300.00000000,16439.65000000,1213.05146500,566.39554400
2018-01-07 16:00:00,16439.64000000,16474.87000000,15610.00000000,16100.90000000,2778.45518300,1306.00679400
2018-01-07 20:00:00,16100.90000000,16500.00000000,15872.07000000,16150.03000000,1098.04453900,481.96238500
2018-01-08 00:00:00,16218.85000000,16322.30000000,15514.99000000,15670.37000000,3174.14413400,1659.71591300
2018-01-08 04:00:00,15632.48000000,15921.68000000,15476.00000000,15865.00000000,3057.43256700,1923.53119300
2018-01-08 08:00:00,15864.99000000,15869.97000000,14551.00000000,15400.00000000,4903.91125600,2636.16105000
2018-01-08 12:00:00,15414.00000000,15499.00000000,12812.00000000,14299.98000000,8735.64896100,4106.26865000
2018-01-08 16:00:00,14297.90000000,15247.33000000,14238.32000000,15196.55000000,4144.27470400,2242.34377900
2018-01-08 20:00:00,15196.56000000,15270.99000000,14392.32000000,14902.54000000,2585.19829000,1188.82380400
2018-01-09 00:00:00,14902.54000000,15500.00000000,14701.00000000,15210.00000000,2267.73093200,1113.74842000
2018-01-09 04:00:00,15186.53000000,15397.00000000,14601.00000000,15062.28000000,2094.69676400,1038.30096700
2018-01-09 08:00:00,15062.28000000,15300.00000000,14170.33000000,14726.00000000,2553.31864300,1158.40851200
2018-01-09 12:00:00,14726.00000000,14829.98000000,14011.05000000,14654.96000000,3506.53769500,1697.96551000
2018-01-09 16:00:00,14655.01000000,14998.62000000,14585.01000000,14717.82000000,1558.96114800,851.34107500
2018-01-09 20:00:00,14717.82000000,14861.56000000,14125.00000000,14400.00000000,2333.75907100,981.46880300
2018-01-10 00:00:00,14401.00000000,14480.00000000,13750.00000000,13964.05000000,2823.25517500,1317.97062200
2018-01-10 04:00:00,13980.00000000,14349.99000000,13855.00000000,13979.00000000,2736.51788700,1270.81363900
2018-01-10 08:00:00,13978.95000000,14128.30000000,13131.31000000,13919.08000000,4921.02178900,2388.47940000
2018-01-10 12:00:00,13919.09000000,14490.00000000,13500.00000000,14399.95000000,3221.04965700,1720.54491700
2018-01-10 16:00:00,14399.95000000,14735.43000000,14172.95000000,14349.98000000,2238.17271900,1063.82393300
2018-01-10 20:00:00,14349.98000000,14955.66000000,14240.00000000,14907.09000000,1470.98442800,767.92216400
2018-01-11 00:00:00,14940.00000000,14968.68000000,12613.00000000,12920.00000000,4980.40759700,2248.87864600
2018-01-11 04:00:00,12911.92000000,13631.98000000,11400.00000000,13530.42000000,12868.42584200,6497.33236100
2018-01-11 08:00:00,13530.42000000,13896.70000000,13041.00000000,13385.10000000,3680.23177100,1797.32816800
2018-01-11 12:00:00,13385.10000000,14400.00000000,13282.13000000,13958.08000000,4441.49346200,2197.11572600
2018-01-11 16:00:00,13950.05000000,14190.00000000,13205.58000000,13430.16000000,2789.52886000,1377.46552900
2018-01-11 20:00:00,13400.00000000,13655.92000000,12511.00000000,13238.78000000,4794.63621900,2303.89955000
2018-01-12 00:00:00,13238.76000000,13855.00000000,12500.00000000,13850.00000000,4171.70347900,2054.88702300
2018-01-12 04:00:00,13854.95000000,13966.63000000,13354.10000000,13722.04000000,2879.46823600,1297.67518300
2018-01-12 08:00:00,13722.04000000,14109.78000000,13301.99000000,13900.02000000,2432.97381500,1298.03381200
2018-01-12 12:00:00,13900.02000000,14059.48000000,13358.99000000,13411.79000000,2641.69364000,1330.73024700
2018-01-12 16:00:00,13411.79000000,13801.01000000,13222.00000000,13717.00000000,2835.85307700,1422.41174600
2018-01-12 20:00:00,13717.00000000,13900.00000000,13510.00000000,13740.01000000,1455.46989000,713.57406400
2018-01-13 00:00:00,13749.95000000,14250.00000000,13706.15000000,14066.00000000,2933.25073700,1338.34210900
2018-01-13 04:00:00,14065.99000000,14320.00000000,13948.41000000,14255.09000000,2020.96998500,859.72157300
2018-01-13 08:00:00,14250.00000000,14254.00000000,13974.94000000,14178.00000000,1680.67953200,806.34036200
2018-01-13 12:00:00,14166.00000000,14580.00000000,14083.55000000,14241.26000000,2567.92361200,1207.36876400
2018-01-13 16:00:00,14257.84000000,14357.00000000,13923.18000000,14089.34000000,1948.45653400,928.25841300
2018-01-13 20:00:00,14086.64000000,14348.19000000,14022.00000000,14210.00000000,1070.22812800,434.14718700
2018-01-14 00:00:00,14210.00000000,14339.50000000,14088.55000000,14162.00000000,1083.62317600,513.84724900
2018-01-14 04:00:00,14165.00000000,14200.00000000,13359.07000000,13590.00000000,2682.71794800,1315.04669400
2018-01-14 08:00:00,13590.00000000,13720.00000000,13120.00000000,13280.15000000,2964.08314900,1458.30315900
2018-01-14 12:00:00,13280.16000000,13426.45000000,12569.20000000,12869.89000000,6253.56516400,2987.51698900
2018-01-14 16:00:00,12869.82000000,13450.00000000,12690.01000000,13109.00000000,2321.42021600,1200.14227200
2018-01-14 20:00:00,13130.52000000,13600.80000000,13100.00000000,13474.99000000,1712.48467600,813.52654800
2018-01-15 00:00:00,13477.98000000,13733.52000000,13215.56000000,13368.43000000,2125.16213200,988.55751600
2018-01-15 04:00:00,13367.00000000,13736.40000000,13251.00000000,13355.00000000,1952.40023200,968.53379700
2018-01-15 08:00:00,13346.34000000,13740.27000000,13147.79000000,13644.90000000,3087.35856700,1743.65901200
2018-01-15 12:00:00,13645.00000000,14249.99000000,13520.17000000,13990.01000000,3698.87732500,1956.56915700
2018-01-15 16:00:00,13990.01000000,14100.00000000,13655.21000000,13760.00000000,1868.79994700,803.32961600
2018-01-15 20:00:00,13774.97000000,13841.75000000,13340.64000000,13539.93000000,1919.49650200,970.41417400
2018-01-16 00:00:00,13500.00000000,13542.93000000,12501.00000000,12828.99000000,7118.01662700,3491.77020500
2018-01-16 04:00:00,12829.98000000,13169.00000000,12222.00000000,12347.32000000,3386.52600800,1445.93818200
2018-01-16 08:00:00,12340.00000000,12488.00000000,10620.88000000,12127.16000000,17380.26109900,8545.24983600
2018-01-16 12:00:00,12140.00000000,12200.00000000,11000.00000000,11964.02000000,8099.86114700,4124.19887400
2018-01-16 16:00:00,11963.90000000,11988.47000000,10575.35000000,11064.52000000,8288.47255900,4054.58368500
2018-01-16 20:00:00,11082.12000000,11439.00000000,9035.00000000,10900.00000000,19128.03173500,8691.66093500
2018-01-17 00:00:00,10899.99000000,11488.88000000,9777.00000000,10415.99000000,12871.83496600,6354.34905900
2018-01-17 04:00:00,10415.99000000,11111.00000000,9950.55000000,10765.01000000,8250.15464900,4030.11353500
2018-01-17 08:00:00,10777.93000000,10799.78000000,9587.99000000,9808.14000000,9702.34414900,4478.81576400
2018-01-17 12:00:00,9850.76000000,10333.01000000,9037.94000000,9227.47000000,14020.73652600,6655.21943300
2018-01-17 16:00:00,9227.46000000,10600.83000000,9150.01000000,10390.00000000,11753.76867300,5988.70451000
2018-01-17 20:00:00,10366.00000000,11680.99000000,10181.89000000,10988.79000000,15732.95768300,7905.59583600
2018-01-18 00:00:00,10972.59000000,11600.00000000,10650.00000000,10955.45000000,9452.00740600,4803.97505200
2018-01-18 04:00:00,10950.01000000,11325.06000000,10435.33000000,10472.97000000,8196.57367400,3994.22686900
2018-01-18 08:00:00,10461.71000000,11499.00000000,10440.01000000,11413.78000000,6725.66349700,3428.90573800
2018-01-18 12:00:00,11413.78000000,11878.82000000,11230.00000000,11700.00000000,8457.27940400,4198.72162800
2018-01-18 16:00:00,11696.99000000,11700.06000000,10888.00000000,11541.94000000,7545.89879600,3534.98535100
2018-01-18 20:00:00,11535.00000000,11742.95000000,10635.30000000,10961.97000000,8087.01216000,3853.56820700
2018-01-19 00:00:00,10960.00000000,11435.00000000,10360.00000000,10830.52000000,8231.73279700,3940.31813700
2018-01-19 04:00:00,10830.52000000,11333.00000000,10601.00000000,11069.72000000,5488.38227500,2846.55721400
2018-01-19 08:00:00,11060.00000000,11596.00000000,10950.00000000,11530.22000000,5898.41491200,2947.73014800
2018-01-19 12:00:00,11535.18000000,11795.00000000,11123.00000000,11400.00000000,6420.48879000,3183.96341200
2018-01-19 16:00:00,11383.16000000,11700.00000000,11003.00000000,11160.50000000,5110.59637900,2319.54574700
2018-01-19 20:00:00,11141.10000000,11487.39000000,11061.22000000,11474.98000000,2979.76026800,1633.30169700
2018-01-20 00:00:00,11474.98000000,11795.00000000,11412.45000000,11749.93000000,3661.42197000,1976.08298000
2018-01-20 04:00:00,11749.91000000,12869.00000000,11545.00000000,12660.98000000,9899.46096600,4817.51006800
2018-01-20 08:00:00,12660.98000000,12835.00000000,12300.00000000,12320.01000000,4266.52772200,2181.60293200
2018-01-20 12:00:00,12320.05000000,12700.00000000,12240.24000000,12539.05000000,3472.51867600,1597.25204600
2018-01-20 16:00:00,12539.08000000,13099.00000000,12535.00000000,12770.02000000,4922.85933100,2457.15834500
2018-01-20 20:00:00,12779.53000000,12929.97000000,12600.00000000,12799.94000000,2546.06916200,1359.58963400
2018-01-21 00:00:00,12799.80000000,12799.80000000,12201.00000000,12400.00000000,5130.62488500,2362.24722300
2018-01-21 04:00:00,12409.96000000,12410.00000000,11300.00000000,11701.14000000,9978.48941900,4902.15051000
2018-01-21 08:00:00,11721.43000000,12194.18000000,11515.00000000,12194.18000000,6688.41109200,3627.78624700
2018-01-21 12:00:00,12194.18000000,12291.35000000,11403.00000000,11412.00000000,5842.03189700,2757.46916400
2018-01-21 16:00:00,11420.99000000,11548.99000000,11024.00000000,11356.99000000,8398.56595700,4238.55589300
2018-01-21 20:00:00,11356.99000000,11542.39000000,10965.00000000,11530.00000000,5341.65017600,2686.55102400
2018-01-22 00:00:00,11530.00000000,11770.00000000,11149.00000000,11502.93000000,5103.97318800,2504.19482100
2018-01-22 04:00:00,11480.56000000,11765.00000000,11400.00000000,11743.97000000,4492.37602400,2204.81842500
2018-01-22 08:00:00,11745.00000000,11926.35000000,11231.00000000,11240.00000000,4390.40334900,2110.25459200
2018-01-22 12:00:00,11240.00000000,11380.00000000,10139.97000000,10330.00000000,14109.46010000,6616.47663400
2018-01-22 16:00:00,10330.06000000,10750.00000000,10231.00000000,10540.71000000,6780.88230000,3464.92207100
2018-01-22 20:00:00,10507.01000000,10849.00000000,9900.24000000,10760.05000000,8875.51183000,4399.90928500
2018-01-23 00:00:00,10760.05000000,10998.00000000,10502.00000000,10835.00000000,5031.53546700,2527.62547500
2018-01-23 04:00:00,10830.82000000,10941.54000000,10108.40000000,10250.00000000,6406.77206900,3063.59959700
2018-01-23 08:00:00,10250.85000000,10645.06000000,9905.00000000,10143.10000000,5818.29343600,2853.50971700
2018-01-23 12:00:00,10143.01000000,10770.54000000,9987.02000000,10750.00000000,6732.22240100,3705.04097600
2018-01-23 16:00:00,10750.00000000,11399.00000000,10740.00000000,10952.98000000,8641.76616500,4331.13877800
2018-01-23 20:00:00,10952.96000000,11199.00000000,10678.00000000,10799.18000000,4843.33301400,2266.87928500
2018-01-24 00:00:00,10799.14000000,10894.08000000,10503.00000000,10820.32000000,4205.30133600,1982.92384700
2018-01-24 04:00:00,10820.32000000,11100.10000000,10500.00000000,10956.00000000,4565.20753800,2291.68718000
2018-01-24 08:00:00,10955.99000000,11234.00000000,10729.00000000,11111.00000000,4105.79521700,1863.50604700
2018-01-24 12:00:00,11111.00000000,11570.48000000,11022.00000000,11070.09000000,7581.66175800,3637.47990900
2018-01-24 16:00:00,11070.09000000,11285.99000000,10862.08000000,11235.28000000,3826.54996900,1865.60453300
2018-01-24 20:00:00,11235.28000000,11390.00000000,11057.00000000,11349.99000000,2874.07194400,1446.19157200
2018-01-25 00:00:00,11349.96000000,11794.05000000,11248.48000000,11688.50000000,4505.19830000,2263.08390500
2018-01-25 04:00:00,11691.28000000,11691.28000000,11430.00000000,11460.00000000,3712.38954700,1771.27153900
2018-01-25 08:00:00,11465.91000000,11483.98000000,11147.07000000,11215.00000000,3271.20610600,1548.73607700
2018-01-25 12:00:00,11215.00000000,11327.73000000,10959.00000000,10999.00000000,3855.51496600,1756.61635200
2018-01-25 16:00:00,10998.99000000,11303.90000000,10950.21000000,11237.57000000,3193.62358600,1753.12127400
2018-01-25 20:00:00,11230.00000000,11395.00000000,11111.00000000,11175.27000000,2302.02167800,1108.55777200
2018-01-26 00:00:00,11184.70000000,11643.00000000,11160.43000000,11507.34000000,3377.24196400,1898.80031000
2018-01-26 04:00:00,11507.36000000,11555.00000000,11010.00000000,11010.00000000,3269.70391400,1413.73436400
2018-01-26 08:00:00,11010.09000000,11034.95000000,10311.15000000,10513.97000000,11290.86184800,5249.52146200
2018-01-26 12:00:00,10510.00000000,11147.85000000,10410.00000000,11147.85000000,7721.12108700,3348.11009600
2018-01-26 16:00:00,11147.84000000,11399.00000000,10868.80000000,10933.00000000,5122.93022000,2328.20619600
2018-01-26 20:00:00,10932.99000000,11168.00000000,10800.93000000,11089.00000000,2275.01292700,1092.41712500
2018-01-27 00:00:00,11089.00000000,11251.00000000,10842.69000000,10985.00000000,2809.37041500,1249.29697500
2018-01-27 04:00:00,10985.00000000,11400.00000000,10963.00000000,11243.68000000,3227.16466900,1568.24232700
2018-01-27 08:00:00,11243.68000000,11349.00000000,10900.00000000,11020.00000000,3153.96421500,1397.82944900
2018-01-27 12:00:00,11018.00000000,11495.00000000,10968.18000000,11464.97000000,3418.74189000,1855.92054200
2018-01-27 16:00:00,11452.62000000,11625.00000000,11360.00000000,11505.17000000,3423.99778100,1881.63979000
2018-01-27 20:00:00,11505.10000000,11650.00000000,11400.00000000,11491.00000000,2827.52937500,1256.00888000
2018-01-28 00:00:00,11499.98000000,11620.00000000,11408.00000000,11592.93000000,2108.36326000,969.13004600
2018-01-28 04:00:00,11592.93000000,12244.00000000,11581.85000000,11969.00000000,5107.71654800,2331.66174900
2018-01-28 08:00:00,11969.00000000,12067.99000000,11818.00000000,12012.62000000,2844.87136600,1147.89822800
2018-01-28 12:00:00,12001.94000000,12079.90000000,11652.00000000,11791.12000000,3154.96615300,1305.71308300
2018-01-28 16:00:00,11793.00000000,11925.00000000,11750.00000000,11870.00000000,1837.88938300,841.73808100
2018-01-28 20:00:00,11870.00000000,11999.98000000,11804.80000000,11879.95000000,1833.53281400,746.64581000
2018-01-29 00:00:00,11879.95000000,11975.02000000,11433.00000000,11598.98000000,3934.33932400,1588.13735700
2018-01-29 04:00:00,11598.98000000,11739.08000000,11273.00000000,11318.01000000,2856.96099800,1265.19035000
2018-01-29 08:00:00,11320.00000000,11528.00000000,11139.55000000,11279.99000000,2467.45903400,1044.78401800
2018-01-29 12:00:00,11272.01000000,11445.00000000,11202.82000000,11383.91000000,1923.31356200,747.69595600
2018-01-29 16:00:00,11383.91000000,11499.00000000,11270.01000000,11283.81000000,1578.50684000,740.81845900
2018-01-29 20:00:00,11280.83000000,11410.00000000,11150.00000000,11251.00000000,1409.79778000,629.87073100
2018-01-30 00:00:00,11250.11000000,11308.42000000,10850.00000000,10995.06000000,2809.95843100,1154.17534100
2018-01-30 04:00:00,10993.07000000,11138.43000000,10929.06000000,11118.99000000,1711.54317000,835.08465600
2018-01-30 08:00:00,11119.00000000,11210.57000000,10900.00000000,11047.34000000,1938.46676000,860.25257400
2018-01-30 12:00:00,11050.34000000,11096.00000000,10206.25000000,10323.02000000,6059.05097400,2696.46520400
2018-01-30 16:00:00,10323.25000000,10600.00000000,9900.00000000,10399.99000000,8297.44726500,3823.88341600
2018-01-30 20:00:00,10380.00000000,10565.84000000,10095.31000000,10237.51000000,4737.90634600,2018.23522800
2018-01-31 00:00:00,10230.00000000,10278.00000000,9700.00000000,10060.00000000,6311.05178600,2953.68780000
2018-01-31 04:00:00,10069.96000000,10347.52000000,9810.00000000,10280.00000000,3055.03373300,1513.48984400
2018-01-31 08:00:00,10280.00000000,10363.00000000,10060.00000000,10290.05000000,2726.34207400,1454.74857600
2018-01-31 12:00:00,10294.97000000,10425.85000000,9900.00000000,10017.47000000,2775.91321900,1270.93758100
2018-01-31 16:00:00,10017.51000000,10190.00000000,9860.00000000,10114.27000000,1885.80898700,954.03487900
2018-01-31 20:00:00,10114.36000000,10298.00000000,10090.00000000,10285.10000000,1261.80700600,635.68576200
2018-02-01 00:00:00,10285.10000000,10335.00000000,9959.04000000,10069.80000000,2404.80488600,1013.48935900
2018-02-01 04:00:00,10069.77000000,10275.47000000,10000.01000000,10063.75000000,1881.37969500,1009.02872000
2018-02-01 08:00:00,10063.75000000,10078.10000000,9500.00000000,9591.44000000,7404.79668100,3264.32662400
2018-02-01 12:00:00,9591.45000000,9665.58000000,9224.00000000,9339.87000000,6612.65463900,3010.52875900
2018-02-01 16:00:00,9326.23000000,9340.00000000,8900.00000000,8941.94000000,7404.96508900,3337.37726200
2018-02-01 20:00:00,8937.86000000,9560.01000000,8750.99000000,9224.52000000,7856.16332100,3795.25312500
2018-02-02 00:00:00,9224.52000000,9250.00000000,8734.00000000,8883.11000000,6149.74227000,2741.00012600
2018-02-02 04:00:00,8878.59000000,8925.00000000,8505.00000000,8673.11000000,6496.55004400,2739.69530200
2018-02-02 08:00:00,8673.11000000,8691.09000000,8250.92000000,8299.75000000,7575.51032300,3174.76324800
2018-02-02 12:00:00,8299.75000000,9120.00000000,8010.02000000,9070.00000000,17952.79337400,8647.58434400
2018-02-02 16:00:00,9070.00000000,9247.79000000,8501.00000000,8699.72000000,8118.46305300,4001.48295500
2018-02-02 20:00:00,8700.00000000,8967.45000000,8556.93000000,8873.03000000,3678.56791100,1808.97760900
2018-02-03 00:00:00,8873.03000000,8920.00000000,8233.00000000,8344.81000000,5058.52904300,2132.47186200
2018-02-03 04:00:00,8344.88000000,8788.00000000,8229.00000000,8708.82000000,4158.33019800,2096.76138600
2018-02-03 08:00:00,8708.82000000,9123.00000000,8579.00000000,9099.87000000,5096.72411400,2770.64833100
2018-02-03 12:00:00,9099.87000000,9459.60000000,8969.00000000,9173.00000000,7066.94034000,3725.95525200
2018-02-03 16:00:00,9173.01000000,9401.00000000,9055.00000000,9339.43000000,4005.86702000,1910.95726100
2018-02-03 20:00:00,9350.00000000,9473.01000000,9022.00000000,9199.96000000,3338.61002000,1546.04405400
2018-02-04 00:00:00,9199.96000000,9250.00000000,8901.01000000,9219.18000000,2810.29891000,1312.48846700
2018-02-04 04:00:00,9219.19000000,9368.00000000,9075.01000000,9200.00000000,2431.08039600,1145.18034000
2018-02-04 08:00:00,9200.00000000,9216.00000000,8687.45000000,8691.99000000,5322.60006300,2151.39619900
2018-02-04 12:00:00,8691.99000000,8894.12000000,8357.93000000,8419.96000000,7359.31838500,3296.05632100
2018-02-04 16:00:00,8419.96000000,8585.00000000,8180.00000000,8264.20000000,5737.00802500,2514.96590000
2018-02-04 20:00:00,8264.19000000,8474.00000000,7930.00000000,8184.81000000,8354.00267000,3385.20856300
2018-02-05 00:00:00,8179.99000000,8342.05000000,7910.00000000,8137.23000000,6227.66747400,2696.82849000
2018-02-05 04:00:00,8148.83000000,8382.80000000,7915.01000000,7965.01000000,4611.51149000,2128.71601500
2018-02-05 08:00:00,7965.01000000,8049.99000000,7510.00000000,7578.00000000,8595.76896300,4150.89975800
2018-02-05 12:00:00,7572.32000000,7788.87000000,7167.00000000,7384.85000000,12353.96073400,6046.85520800
2018-02-05 16:00:00,7375.49000000,7536.41000000,6625.00000000,6698.33000000,13593.16620900,6167.72614300
2018-02-05 20:00:00,6680.76000000,7543.99000000,6625.00000000,6939.99000000,18021.10770900,8666.33277600
2018-02-06 00:00:00,6939.63000000,7150.00000000,6155.00000000,6327.05000000,14648.96660200,6908.81365800
2018-02-06 04:00:00,6317.80000000,6655.00000000,6000.01000000,6043.00000000,18582.33537100,8816.66217800
2018-02-06 08:00:00,6040.98000000,6960.00000000,6019.24000000,6559.00000000,17286.57257400,8905.74181600
2018-02-06 12:00:00,6559.00000000,7462.00000000,6435.99000000,7290.61000000,21152.74039900,10563.41392700
2018-02-06 16:00:00,7299.99000000,7623.83000000,6781.00000000,7544.93000000,14178.22399600,6960.89424400
2018-02-06 20:00:00,7543.18000000,7878.00000000,7425.67000000,7652.14000000,14352.66136500,7409.49497100
2018-02-07 00:00:00,7655.02000000,7770.00000000,7155.00000000,7200.00000000,10107.70538400,4621.07860600
2018-02-07 04:00:00,7200.00000000,7734.52000000,7150.01000000,7669.97000000,7528.66848000,3855.31142600
2018-02-07 08:00:00,7669.97000000,8274.00000000,7580.60000000,8151.53000000,12798.24604200,7065.08745500
2018-02-07 12:00:00,8138.05000000,8476.00000000,8036.00000000,8169.00000000,11365.76843600,5838.00238000
2018-02-07 16:00:00,8165.00000000,8399.00000000,7867.00000000,8130.81000000,8745.31619300,4477.62332700
2018-02-07 20:00:00,8130.81000000,8259.12000000,7531.11000000,7599.00000000,10232.75596200,4227.73307200
2018-02-08 00:00:00,7599.00000000,7844.00000000,7572.09000000,7784.02000000,1521.53731800,844.25881300
2018-02-09 08:00:00,7789.90000000,8395.00000000,7789.90000000,8280.11000000,3483.80523900,1605.74520700
2018-02-09 12:00:00,8288.03000000,8540.00000000,8201.95000000,8333.91000000,6043.02653000,2990.73421000
2018-02-09 16:00:00,8333.98000000,8738.00000000,8312.00000000,8633.15000000,5944.07243900,3248.31258300
2018-02-09 20:00:00,8638.05000000,8720.04000000,8403.00000000,8683.92000000,5012.00661700,2559.24879200
2018-02-10 00:00:00,8683.93000000,8997.00000000,8601.00000000,8905.84000000,7993.50275500,4366.43286200
2018-02-10 04:00:00,8905.84000000,9065.78000000,8760.00000000,8915.15000000,5592.52399500,2827.12796000
2018-02-10 08:00:00,8915.15000000,8920.17000000,8470.00000000,8635.99000000,9309.60836100,4308.50666700
2018-02-10 12:00:00,8626.12000000,8800.00000000,8231.00000000,8263.51000000,9669.49626400,4552.93412700
2018-02-10 16:00:00,8271.00000000,8448.00000000,8120.00000000,8419.00000000,8887.71290500,4513.17355000
2018-02-10 20:00:00,8420.00000000,8572.00000000,8125.00000000,8533.98000000,7928.66837300,3938.54812800
2018-02-11 00:00:00,8533.99000000,8549.00000000,7956.00000000,7969.05000000,8046.32618400,3729.08347400
2018-02-11 04:00:00,7976.73000000,8169.13000000,7800.00000000,7850.72000000,7751.61796700,4232.63170600
2018-02-11 08:00:00,7851.20000000,8190.00000000,7726.53000000,8140.00000000,8613.79197400,4685.24823600
2018-02-11 12:00:00,8139.99000000,8449.90000000,8110.00000000,8449.86000000,8650.39564500,4610.95665800
2018-02-11 16:00:00,8445.06000000,8500.85000000,8151.20000000,8285.00000000,6996.10726400,3599.95776600
2018-02-11 20:00:00,8285.00000000,8342.21000000,8015.00000000,8063.88000000,4966.94891800,2322.46408000
2018-02-12 00:00:00,8063.82000000,8570.00000000,8053.00000000,8479.99000000,8080.33329800,4300.29037800
2018-02-12 04:00:00,8479.00000000,8550.00000000,8337.00000000,8473.76000000,4804.24541900,2241.62445600
2018-02-12 08:00:00,8470.01000000,8840.82000000,8457.03000000,8640.01000000,9193.85050600,4593.51784100
2018-02-12 12:00:00,8640.01000000,8774.90000000,8502.00000000,8670.00000000,6716.41367700,3162.18649900
2018-02-12 16:00:00,8669.99000000,8799.42000000,8620.00000000,8792.76000000,5349.24743400,2719.70290800
2018-02-12 20:00:00,8793.00000000,8989.00000000,8700.00000000,8903.00000000,7843.76015600,3899.62766000
2018-02-13 00:00:00,8903.00000000,8950.00000000,8640.33000000,8760.59000000,6814.37080400,3270.46425800
2018-02-13 04:00:00,8763.20000000,8786.30000000,8554.87000000,8669.39000000,5427.88974100,2410.60758800
2018-02-13 08:00:00,8656.26000000,8669.42000000,8351.00000000,8531.47000000,8785.09271600,4006.72998500
